mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__max_depth,param_clf__max_features,param_clf__min_samples_split,param_clf__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.423631477355957,0.019193700493042306,0.05188913345336914,0.008418366959344972,,sqrt,2,300,"{'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_split': 2, 'clf__n_estimators': 300}",0.9847781217750258,0.9827141382868937,0.990454076367389,0.9711042311661506,0.9801341589267286,0.9818369453044375,0.006352410070799748,2
0.45479578971862794,0.06446447216114741,0.07359147071838379,0.04168441476962767,,sqrt,5,300,"{'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_split': 5, 'clf__n_estimators': 300}",0.9824561403508772,0.9819401444788443,0.9901960784313725,0.9705882352941176,0.9762641898864809,0.9802889576883386,0.006570797679971756,11
0.5269371509552002,0.10782683963080462,0.08917107582092285,0.039701862432433975,,0.5,2,300,"{'clf__max_depth': None, 'clf__max_features': 0.5, 'clf__min_samples_split': 2, 'clf__n_estimators': 300}",0.9832301341589267,0.9803921568627451,0.9891640866873066,0.9791021671826626,0.9770381836945305,0.9817853457172344,0.004200219076360932,4
0.5914042949676513,0.14026617092697402,0.07915768623352051,0.024074560156658927,,0.5,5,300,"{'clf__max_depth': None, 'clf__max_features': 0.5, 'clf__min_samples_split': 5, 'clf__n_estimators': 300}",0.9803921568627451,0.9798761609907121,0.9891640866873065,0.9791021671826626,0.9767801857585139,0.981062951496388,0.00423494004719983,7
0.47937474250793455,0.11712447907156107,0.0769162654876709,0.024879071731923625,8,sqrt,2,300,"{'clf__max_depth': 8, 'clf__max_features': 'sqrt', 'clf__min_samples_split': 2, 'clf__n_estimators': 300}",0.9855521155830753,0.9834881320949432,0.9907120743034056,0.9708462332301341,0.9801341589267286,0.9821465428276573,0.006610791223161854,1
0.4325896739959717,0.04215454427696534,0.09241809844970703,0.009760330766294477,8,sqrt,5,300,"{'clf__max_depth': 8, 'clf__max_features': 'sqrt', 'clf__min_samples_split': 5, 'clf__n_estimators': 300}",0.9824561403508771,0.9824561403508772,0.9901960784313726,0.9703302373581012,0.9762641898864809,0.9803405572755418,0.006676914806861422,10
0.5488018035888672,0.0168186681647167,0.07636876106262207,0.025728265800440596,8,0.5,2,300,"{'clf__max_depth': 8, 'clf__max_features': 0.5, 'clf__min_samples_split': 2, 'clf__n_estimators': 300}",0.9832301341589267,0.9803921568627452,0.9891640866873065,0.9791021671826626,0.9770381836945305,0.9817853457172344,0.004200219076360885,4
0.5609721183776856,0.033654971092987845,0.0774919033050537,0.04095498189941911,8,0.5,5,300,"{'clf__max_depth': 8, 'clf__max_features': 0.5, 'clf__min_samples_split': 5, 'clf__n_estimators': 300}",0.9803921568627451,0.9798761609907121,0.9886480908152734,0.9791021671826626,0.9767801857585139,0.9809597523219814,0.004037976789786108,9
0.601859712600708,0.05027998717889655,0.10303869247436523,0.029564519066945783,12,sqrt,2,300,"{'clf__max_depth': 12, 'clf__max_features': 'sqrt', 'clf__min_samples_split': 2, 'clf__n_estimators': 300}",0.9847781217750258,0.9827141382868937,0.990454076367389,0.9711042311661506,0.9801341589267286,0.9818369453044375,0.006352410070799748,2
0.4632551670074463,0.06873218710700224,0.07564139366149902,0.013272712045145806,12,sqrt,5,300,"{'clf__max_depth': 12, 'clf__max_features': 'sqrt', 'clf__min_samples_split': 5, 'clf__n_estimators': 300}",0.9824561403508772,0.9819401444788443,0.9901960784313725,0.9705882352941176,0.9762641898864809,0.9802889576883386,0.006570797679971756,11
0.5223941802978516,0.0674696950146296,0.11025047302246094,0.08441218553287232,12,0.5,2,300,"{'clf__max_depth': 12, 'clf__max_features': 0.5, 'clf__min_samples_split': 2, 'clf__n_estimators': 300}",0.9832301341589267,0.9803921568627451,0.9891640866873066,0.9791021671826626,0.9770381836945305,0.9817853457172344,0.004200219076360932,4
0.4987673282623291,0.06631462863014156,0.03038763999938965,0.011398191046203682,12,0.5,5,300,"{'clf__max_depth': 12, 'clf__max_features': 0.5, 'clf__min_samples_split': 5, 'clf__n_estimators': 300}",0.9803921568627451,0.9798761609907121,0.9891640866873065,0.9791021671826626,0.9767801857585139,0.981062951496388,0.00423494004719983,7
