mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__estimator__ccp_alpha,param_clf__estimator__max_depth,param_clf__estimator__min_samples_leaf,param_clf__estimator__min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.025921010971069337,0.003192429676436748,0.0032712936401367186,8.572869068344977e-05,0.0,,1,2,"{'clf__estimator__ccp_alpha': 0.0, 'clf__estimator__max_depth': None, 'clf__estimator__min_samples_leaf': 1, 'clf__estimator__min_samples_split': 2}",0.9863261093911249,0.9729102167182663,0.957688338493292,0.9104747162022704,0.9894220846233229,0.9633642930856553,0.028729434276728683,41
0.030260562896728516,0.0034698936557826412,0.004086494445800781,0.0009074486118425436,0.0,,1,5,"{'clf__estimator__ccp_alpha': 0.0, 'clf__estimator__max_depth': None, 'clf__estimator__min_samples_leaf': 1, 'clf__estimator__min_samples_split': 5}",0.9863261093911249,0.9762641898864809,0.9499484004127967,0.9050567595459237,0.9917440660474717,0.9618679050567597,0.03183589991476226,54
0.030857086181640625,0.003291724255561685,0.005312204360961914,0.00240582124735555,0.0,,1,10,"{'clf__estimator__ccp_alpha': 0.0, 'clf__estimator__max_depth': None, 'clf__estimator__min_samples_leaf': 1, 'clf__estimator__min_samples_split': 10}",0.9943240454076367,0.9767801857585139,0.954592363261094,0.9164086687306502,0.9938080495356036,0.9671826625386997,0.02923762107917651,26
0.03158278465270996,0.004633946256642507,0.005259466171264648,0.0034241893645705758,0.0,,2,2,"{'clf__estimator__ccp_alpha': 0.0, 'clf__estimator__max_depth': None, 'clf__estimator__min_samples_leaf': 2, 'clf__estimator__min_samples_split': 2}",0.9948400412796697,0.9757481940144479,0.957688338493292,0.8918988648090815,0.9912280701754386,0.962280701754386,0.037560955389124365,48
0.03731627464294433,0.006916669794054412,0.005579614639282226,0.0026888499914739855,0.0,,2,5,"{'clf__estimator__ccp_alpha': 0.0, 'clf__estimator__max_depth': None, 'clf__estimator__min_samples_leaf': 2, 'clf__estimator__min_samples_split': 5}",0.986842105263158,0.9760061919504643,0.958204334365325,0.8918988648090815,0.9912280701754386,0.9608359133126936,0.03630257411431672,58
0.030461788177490234,0.006502362104078177,0.004379796981811524,0.0018051133844571206,0.0,,2,10,"{'clf__estimator__ccp_alpha': 0.0, 'clf__estimator__max_depth': None, 'clf__estimator__min_samples_leaf': 2, 'clf__estimator__min_samples_split': 10}",0.9925180598555212,0.9690402476780187,0.957688338493292,0.9151186790505677,0.9927760577915377,0.9654282765737875,0.028585891889116564,34
0.029282188415527342,0.005616293742771868,0.006197977066040039,0.0023089293707346525,0.0,,5,2,"{'clf__estimator__ccp_alpha': 0.0, 'clf__estimator__max_depth': None, 'clf__estimator__min_samples_leaf': 5, 'clf__estimator__min_samples_split': 2}",0.9943240454076367,0.9742002063983488,0.9703302373581011,0.9267285861713105,0.9920020639834881,0.9715170278637771,0.024308061140551777,1
0.03089604377746582,0.0036301299698477457,0.00658259391784668,0.0027624309486271774,0.0,,5,5,"{'clf__estimator__ccp_alpha': 0.0, 'clf__estimator__max_depth': None, 'clf__estimator__min_samples_leaf': 5, 'clf__estimator__min_samples_split': 5}",0.9943240454076367,0.9742002063983488,0.9703302373581011,0.9267285861713105,0.9920020639834881,0.9715170278637771,0.024308061140551777,1
0.03369803428649902,0.008237459479442792,0.005263519287109375,0.0017164335116475618,0.0,,5,10,"{'clf__estimator__ccp_alpha': 0.0, 'clf__estimator__max_depth': None, 'clf__estimator__min_samples_leaf': 5, 'clf__estimator__min_samples_split': 10}",0.9943240454076367,0.9742002063983488,0.9703302373581011,0.9267285861713105,0.9920020639834881,0.9715170278637771,0.024308061140551777,1
0.031435155868530275,0.004073655731023436,0.0044457435607910155,0.0021226871998033694,0.0,5,1,2,"{'clf__estimator__ccp_alpha': 0.0, 'clf__estimator__max_depth': 5, 'clf__estimator__min_samples_leaf': 1, 'clf__estimator__min_samples_split': 2}",0.976264189886481,0.9767801857585141,0.9458204334365325,0.9099587203302374,0.9852941176470588,0.9588235294117646,0.027871707009034404,70
0.02619175910949707,0.002237287406896147,0.005157852172851562,0.0022492290862055307,0.0,5,1,5,"{'clf__estimator__ccp_alpha': 0.0, 'clf__estimator__max_depth': 5, 'clf__estimator__min_samples_leaf': 1, 'clf__estimator__min_samples_split': 5}",0.97781217750258,0.9780701754385965,0.9427244582043344,0.9050567595459237,0.9917440660474716,0.9590815273477812,0.03151024180438855,69
