mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__estimator__ccp_alpha,param_clf__estimator__max_depth,param_clf__estimator__min_samples_leaf,param_clf__estimator__min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.027154874801635743,0.0028675326176220836,0.004286336898803711,0.001994329452643252,0.0,,1,2,"{'clf__estimator__ccp_alpha': 0.0, 'clf__estimator__max_depth': None, 'clf__estimator__min_samples_leaf': 1, 'clf__estimator__min_samples_split': 2}",0.9471104231166151,0.9721362229102167,0.9324045407636739,0.9796181630546956,0.9891640866873064,0.9640866873065015,0.02110378960027151,57
0.028833961486816405,0.0024528916178978327,0.0038698196411132814,0.0008287963065362551,0.0,,1,5,"{'clf__estimator__ccp_alpha': 0.0, 'clf__estimator__max_depth': None, 'clf__estimator__min_samples_leaf': 1, 'clf__estimator__min_samples_split': 5}",0.9324045407636739,0.9700722394220846,0.9277605779153766,0.9829721362229102,0.9865841073271414,0.9599587203302373,0.02504701578535566,67
0.028600454330444336,0.002471569270038828,0.004550266265869141,0.002122549187114915,0.0,,1,10,"{'clf__estimator__ccp_alpha': 0.0, 'clf__estimator__max_depth': None, 'clf__estimator__min_samples_leaf': 1, 'clf__estimator__min_samples_split': 10}",0.9321465428276574,0.985810113519092,0.9414344685242518,0.9809081527347782,0.987874097007224,0.9656346749226007,0.02384124293164663,51
0.031082344055175782,0.0057798606135049,0.004600620269775391,0.0018064353712402884,0.0,,2,2,"{'clf__estimator__ccp_alpha': 0.0, 'clf__estimator__max_depth': None, 'clf__estimator__min_samples_leaf': 2, 'clf__estimator__min_samples_split': 2}",0.9473684210526316,0.9832301341589266,0.9267285861713106,0.9896800825593395,0.991486068111455,0.9676986584107328,0.02600813710025345,36
0.02622356414794922,0.0017605951654083522,0.003370809555053711,0.0001172784262247596,0.0,,2,5,"{'clf__estimator__ccp_alpha': 0.0, 'clf__estimator__max_depth': None, 'clf__estimator__min_samples_leaf': 2, 'clf__estimator__min_samples_split': 5}",0.9473684210526316,0.9832301341589267,0.9189886480908152,0.9917440660474717,0.9917440660474717,0.9666150670794634,0.028905718469838523,45
0.02986154556274414,0.005580173627898456,0.003943014144897461,0.0013139474491649747,0.0,,2,10,"{'clf__estimator__ccp_alpha': 0.0, 'clf__estimator__max_depth': None, 'clf__estimator__min_samples_leaf': 2, 'clf__estimator__min_samples_split': 10}",0.9569143446852426,0.9889060887512899,0.9336945304437565,0.9907120743034056,0.9920020639834881,0.9724458204334365,0.023366353331693988,25
0.028526973724365235,0.004008323796155364,0.0034018039703369142,8.226752522160631e-05,0.0,,5,2,"{'clf__estimator__ccp_alpha': 0.0, 'clf__estimator__max_depth': None, 'clf__estimator__min_samples_leaf': 5, 'clf__estimator__min_samples_split': 2}",0.9672342621259031,0.9858101135190918,0.9380804953560372,0.990454076367389,0.9940660474716203,0.9751289989680083,0.02070011836232275,16
0.034228277206420896,0.0033593852616429928,0.003509187698364258,0.0004072446613983848,0.0,,5,5,"{'clf__estimator__ccp_alpha': 0.0, 'clf__estimator__max_depth': None, 'clf__estimator__min_samples_leaf': 5, 'clf__estimator__min_samples_split': 5}",0.9672342621259031,0.9858101135190918,0.9380804953560372,0.990454076367389,0.9940660474716203,0.9751289989680083,0.02070011836232275,16
0.03444385528564453,0.003813331338593824,0.004073381423950195,0.0010019512576438499,0.0,,5,10,"{'clf__estimator__ccp_alpha': 0.0, 'clf__estimator__max_depth': None, 'clf__estimator__min_samples_leaf': 5, 'clf__estimator__min_samples_split': 10}",0.9672342621259031,0.9858101135190918,0.9380804953560372,0.990454076367389,0.9940660474716203,0.9751289989680083,0.02070011836232275,16
0.02675914764404297,0.0037107861643483637,0.004545450210571289,0.002018356630784557,0.0,5,1,2,"{'clf__estimator__ccp_alpha': 0.0, 'clf__estimator__max_depth': 5, 'clf__estimator__min_samples_leaf': 1, 'clf__estimator__min_samples_split': 2}",0.9476264189886481,0.9610423116615068,0.9303405572755418,0.9852941176470589,0.9945820433436532,0.9637770897832818,0.023656933599181137,64
