mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__estimator__ccp_alpha,param_clf__estimator__max_depth,param_clf__estimator__min_samples_leaf,param_clf__estimator__min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.028358078002929686,0.0022881778854077542,0.004852724075317383,0.002262618370227715,0.0,,1,2,"{'clf__estimator__ccp_alpha': 0.0, 'clf__estimator__max_depth': None, 'clf__estimator__min_samples_leaf': 1, 'clf__estimator__min_samples_split': 2}",0.9762641898864809,0.9716202270381837,0.9816821465428277,0.9827141382868936,0.9594943240454077,0.9743550051599588,0.008432389321681838,28
0.03066840171813965,0.004231234255842662,0.005951642990112305,0.0017563784828612948,0.0,,1,5,"{'clf__estimator__ccp_alpha': 0.0, 'clf__estimator__max_depth': None, 'clf__estimator__min_samples_leaf': 1, 'clf__estimator__min_samples_split': 5}",0.9803921568627452,0.9703302373581012,0.9806501547987616,0.9726522187822498,0.9540763673890608,0.9716202270381837,0.009685065202991155,64
0.037510013580322264,0.0037642703951204963,0.0058138370513916016,0.002206172643079695,0.0,,1,10,"{'clf__estimator__ccp_alpha': 0.0, 'clf__estimator__max_depth': None, 'clf__estimator__min_samples_leaf': 1, 'clf__estimator__min_samples_split': 10}",0.9796181630546955,0.9698142414860682,0.9801341589267287,0.987358101135191,0.954592363261094,0.9743034055727555,0.011325609839685396,34
0.037064409255981444,0.0035920255661594067,0.006279802322387696,0.0023324901459609894,0.0,,2,2,"{'clf__estimator__ccp_alpha': 0.0, 'clf__estimator__max_depth': None, 'clf__estimator__min_samples_leaf': 2, 'clf__estimator__min_samples_split': 2}",0.9881320949432404,0.9713622291021672,0.9824561403508772,0.9927760577915377,0.9525283797729619,0.9774509803921567,0.014368053072410377,1
0.029231739044189454,0.0025977619476049664,0.0056798458099365234,0.0023496908696274145,0.0,,2,5,"{'clf__estimator__ccp_alpha': 0.0, 'clf__estimator__max_depth': None, 'clf__estimator__min_samples_leaf': 2, 'clf__estimator__min_samples_split': 5}",0.9806501547987616,0.9716202270381837,0.9824561403508772,0.9832301341589267,0.958720330237358,0.9753353973168215,0.009285918829166328,13
0.033085966110229494,0.0047938544860744526,0.005671977996826172,0.0021890539849375016,0.0,,2,10,"{'clf__estimator__ccp_alpha': 0.0, 'clf__estimator__max_depth': None, 'clf__estimator__min_samples_leaf': 2, 'clf__estimator__min_samples_split': 10}",0.978328173374613,0.9711042311661507,0.9806501547987616,0.987358101135191,0.9589783281733746,0.9752837977296182,0.009666353274107576,22
0.03244791030883789,0.0030472118844217266,0.004972410202026367,0.0016977151997597192,0.0,,5,2,"{'clf__estimator__ccp_alpha': 0.0, 'clf__estimator__max_depth': None, 'clf__estimator__min_samples_leaf': 5, 'clf__estimator__min_samples_split': 2}",0.9845201238390093,0.9692982456140351,0.9752321981424148,0.9842621259029929,0.9514963880288958,0.9729618163054695,0.012170722780781434,40
0.032624006271362305,0.0025996362197371094,0.003949499130249024,0.0006904930955208263,0.0,,5,5,"{'clf__estimator__ccp_alpha': 0.0, 'clf__estimator__max_depth': None, 'clf__estimator__min_samples_leaf': 5, 'clf__estimator__min_samples_split': 5}",0.9845201238390093,0.9692982456140351,0.9752321981424148,0.9842621259029929,0.9514963880288958,0.9729618163054695,0.012170722780781434,40
0.031029605865478517,0.0033515216357444737,0.003937244415283203,0.00046289410135869107,0.0,,5,10,"{'clf__estimator__ccp_alpha': 0.0, 'clf__estimator__max_depth': None, 'clf__estimator__min_samples_leaf': 5, 'clf__estimator__min_samples_split': 10}",0.9845201238390093,0.9692982456140351,0.9752321981424148,0.9842621259029929,0.9514963880288958,0.9729618163054695,0.012170722780781434,40
0.03180670738220215,0.004079085497487954,0.004099845886230469,0.0012206253291463633,0.0,5,1,2,"{'clf__estimator__ccp_alpha': 0.0, 'clf__estimator__max_depth': 5, 'clf__estimator__min_samples_leaf': 1, 'clf__estimator__min_samples_split': 2}",0.9891640866873065,0.9695562435500515,0.9811661506707947,0.9566563467492261,0.9569143446852426,0.9706914344685244,0.01295406583371081,72
