mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__estimator__ccp_alpha,param_clf__estimator__max_depth,param_clf__estimator__min_samples_leaf,param_clf__estimator__min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.027977514266967773,0.003930280758294425,0.003354310989379883,0.00014010584172593465,0.0,,1,2,"{'clf__estimator__ccp_alpha': 0.0, 'clf__estimator__max_depth': None, 'clf__estimator__min_samples_leaf': 1, 'clf__estimator__min_samples_split': 2}",0.9628482972136223,0.9582043343653251,0.9600103199174407,0.9798761609907121,0.9811661506707947,0.968421052631579,0.009998343777023749,55
0.02904658317565918,0.003929271265780659,0.0033302783966064455,5.790330820367939e-05,0.0,,1,5,"{'clf__estimator__ccp_alpha': 0.0, 'clf__estimator__max_depth': None, 'clf__estimator__min_samples_leaf': 1, 'clf__estimator__min_samples_split': 5}",0.9618163054695562,0.9620743034055728,0.9636222910216719,0.9809081527347782,0.9814241486068113,0.9699690402476779,0.009164702607626888,41
0.029223299026489256,0.0035028280258508513,0.0035825729370117187,0.0004225771035787399,0.0,,1,10,"{'clf__estimator__ccp_alpha': 0.0, 'clf__estimator__max_depth': None, 'clf__estimator__min_samples_leaf': 1, 'clf__estimator__min_samples_split': 10}",0.9654282765737874,0.9731682146542828,0.9641382868937048,0.9798761609907121,0.978844169246646,0.9722910216718266,0.006554569456429476,7
0.030895566940307616,0.004820187265836384,0.005127620697021484,0.003074496453573281,0.0,,2,2,"{'clf__estimator__ccp_alpha': 0.0, 'clf__estimator__max_depth': None, 'clf__estimator__min_samples_leaf': 2, 'clf__estimator__min_samples_split': 2}",0.955108359133127,0.9674922600619196,0.9383384932920537,0.9821981424148607,0.9726522187822497,0.9631578947368421,0.015180630125286474,67
0.03344960212707519,0.003251072766668288,0.009895420074462891,0.004659940300450506,0.0,,2,5,"{'clf__estimator__ccp_alpha': 0.0, 'clf__estimator__max_depth': None, 'clf__estimator__min_samples_leaf': 2, 'clf__estimator__min_samples_split': 5}",0.956656346749226,0.9674922600619196,0.9615583075335399,0.9824561403508772,0.977296181630547,0.9690918472652218,0.009590307661910387,46
0.02969779968261719,0.004302591629741076,0.004953622817993164,0.0029156420760190153,0.0,,2,10,"{'clf__estimator__ccp_alpha': 0.0, 'clf__estimator__max_depth': None, 'clf__estimator__min_samples_leaf': 2, 'clf__estimator__min_samples_split': 10}",0.9651702786377709,0.9760061919504645,0.965686274509804,0.9816821465428278,0.977296181630547,0.9731682146542828,0.006595872520650082,1
0.03123507499694824,0.003915790574350169,0.0059262275695800785,0.0022049955696555523,0.0,,5,2,"{'clf__estimator__ccp_alpha': 0.0, 'clf__estimator__max_depth': None, 'clf__estimator__min_samples_leaf': 5, 'clf__estimator__min_samples_split': 2}",0.9659442724458205,0.9757481940144479,0.9607843137254902,0.9806501547987616,0.9734262125902994,0.9713106295149639,0.007085132535890795,27
0.030656719207763673,0.004263666271845714,0.004588985443115234,0.0019718879101455755,0.0,,5,5,"{'clf__estimator__ccp_alpha': 0.0, 'clf__estimator__max_depth': None, 'clf__estimator__min_samples_leaf': 5, 'clf__estimator__min_samples_split': 5}",0.9659442724458205,0.9757481940144479,0.9607843137254902,0.9806501547987616,0.9734262125902994,0.9713106295149639,0.007085132535890795,27
0.02939186096191406,0.0034099229696039337,0.0073719024658203125,0.0032102033033439684,0.0,,5,10,"{'clf__estimator__ccp_alpha': 0.0, 'clf__estimator__max_depth': None, 'clf__estimator__min_samples_leaf': 5, 'clf__estimator__min_samples_split': 10}",0.9659442724458205,0.9757481940144479,0.9607843137254902,0.9806501547987616,0.9734262125902994,0.9713106295149639,0.007085132535890795,27
0.030240249633789063,0.003122465013346706,0.0034539222717285155,0.00014359667392192696,0.0,5,1,2,"{'clf__estimator__ccp_alpha': 0.0, 'clf__estimator__max_depth': 5, 'clf__estimator__min_samples_leaf': 1, 'clf__estimator__min_samples_split': 2}",0.9638802889576884,0.9553663570691435,0.9574303405572756,0.9829721362229102,0.9814241486068113,0.9682146542827658,0.011768100102406354,61
0.02973017692565918,0.002863509558275962,0.00401763916015625,0.0010619774305389378,0.0,5,1,5,"{'clf__estimator__ccp_alpha': 0.0, 'clf__estimator__max_depth': 5, 'clf__estimator__min_samples_leaf': 1, 'clf__estimator__min_samples_split': 5}",0.9561403508771931,0.9584623323013417,0.9569143446852425,0.9819401444788443,0.9811661506707947,0.9669246646026833,0.011969992119439716,65
0.03630461692810059,0.008251065653612067,0.004320573806762695,0.0016511697132614491,0.0,5,1,10,"{'clf__estimator__ccp_alpha': 0.0, 'clf__estimator__max_depth': 5, 'clf__estimator__min_samples_leaf': 1, 'clf__estimator__min_samples_split': 10}",0.9649122807017544,0.9731682146542828,0.9571723426212589,0.9816821465428276,0.978844169246646,0.9711558307533539,0.009038621791392164,39
0.03417706489562988,0.0032737849843898115,0.0055481910705566405,0.0028530738287754235,0.0,5,2,2,"{'clf__estimator__ccp_alpha': 0.0, 'clf__estimator__max_depth': 5, 'clf__estimator__min_samples_leaf': 2, 'clf__estimator__min_samples_split': 2}",0.9530443756449949,0.9685242518059856,0.9605263157894738,0.9842621259029929,0.9726522187822497,0.9678018575851393,0.010636776503082552,63
0.029636573791503907,0.004073379880264611,0.0044497489929199215,0.002011483340241018,0.0,5,2,5,"{'clf__estimator__ccp_alpha': 0.0, 'clf__estimator__max_depth': 5, 'clf__estimator__min_samples_leaf': 2, 'clf__estimator__min_samples_split': 5}",0.9561403508771931,0.9685242518059856,0.9605263157894738,0.9834881320949433,0.977296181630547,0.9691950464396285,0.0101581752464213,44
0.03276739120483398,0.0031124788364214583,0.003911066055297852,0.0010183231842138115,0.0,5,2,10,"{'clf__estimator__ccp_alpha': 0.0, 'clf__estimator__max_depth': 5, 'clf__estimator__min_samples_leaf': 2, 'clf__estimator__min_samples_split': 10}",0.9641382868937048,0.9760061919504645,0.9600103199174407,0.9821981424148607,0.977296181630547,0.9719298245614034,0.008409941272189622,13
0.029027318954467772,0.0018910130402036746,0.00644979476928711,0.0021185677871113817,0.0,5,5,2,"{'clf__estimator__ccp_alpha': 0.0, 'clf__estimator__max_depth': 5, 'clf__estimator__min_samples_leaf': 5, 'clf__estimator__min_samples_split': 2}",0.9659442724458205,0.9757481940144479,0.9607843137254902,0.9806501547987616,0.9734262125902994,0.9713106295149639,0.007085132535890795,27
0.028998613357543945,0.0036204929747403066,0.003542375564575195,0.0004655321736057822,0.0,5,5,5,"{'clf__estimator__ccp_alpha': 0.0, 'clf__estimator__max_depth': 5, 'clf__estimator__min_samples_leaf': 5, 'clf__estimator__min_samples_split': 5}",0.9659442724458205,0.9757481940144479,0.9607843137254902,0.9806501547987616,0.9734262125902994,0.9713106295149639,0.007085132535890795,27
0.028041553497314454,0.006301588476110589,0.005553674697875976,0.0027876245675637085,0.0,5,5,10,"{'clf__estimator__ccp_alpha': 0.0, 'clf__estimator__max_depth': 5, 'clf__estimator__min_samples_leaf': 5, 'clf__estimator__min_samples_split': 10}",0.9659442724458205,0.9757481940144479,0.9607843137254902,0.9806501547987616,0.9734262125902994,0.9713106295149639,0.007085132535890795,27
0.03332200050354004,0.0040319800279438696,0.004400777816772461,0.002158563959871954,0.0,8,1,2,"{'clf__estimator__ccp_alpha': 0.0, 'clf__estimator__max_depth': 8, 'clf__estimator__min_samples_leaf': 1, 'clf__estimator__min_samples_split': 2}",0.9628482972136223,0.9582043343653251,0.9600103199174407,0.9798761609907121,0.9811661506707947,0.968421052631579,0.009998343777023749,55
0.03528428077697754,0.008339530000629192,0.0038442611694335938,0.0010294480246176856,0.0,8,1,5,"{'clf__estimator__ccp_alpha': 0.0, 'clf__estimator__max_depth': 8, 'clf__estimator__min_samples_leaf': 1, 'clf__estimator__min_samples_split': 5}",0.9618163054695562,0.9620743034055728,0.9636222910216719,0.9809081527347782,0.9814241486068113,0.9699690402476779,0.009164702607626888,41
0.030508708953857423,0.006901182725267798,0.0033460140228271486,0.00015740945668296936,0.0,8,1,10,"{'clf__estimator__ccp_alpha': 0.0, 'clf__estimator__max_depth': 8, 'clf__estimator__min_samples_leaf': 1, 'clf__estimator__min_samples_split': 10}",0.9654282765737874,0.9731682146542828,0.9641382868937048,0.9798761609907121,0.978844169246646,0.9722910216718266,0.006554569456429476,7
0.03676681518554688,0.008282823075697669,0.0044117927551269535,0.001500684194006994,0.0,8,2,2,"{'clf__estimator__ccp_alpha': 0.0, 'clf__estimator__max_depth': 8, 'clf__estimator__min_samples_leaf': 2, 'clf__estimator__min_samples_split': 2}",0.955108359133127,0.9674922600619196,0.9383384932920537,0.9821981424148607,0.9726522187822497,0.9631578947368421,0.015180630125286474,67
0.03404278755187988,0.0044177508096067564,0.004718112945556641,0.0028316386863843713,0.0,8,2,5,"{'clf__estimator__ccp_alpha': 0.0, 'clf__estimator__max_depth': 8, 'clf__estimator__min_samples_leaf': 2, 'clf__estimator__min_samples_split': 5}",0.956656346749226,0.9674922600619196,0.9615583075335399,0.9824561403508772,0.977296181630547,0.9690918472652218,0.009590307661910387,46
0.031176185607910155,0.008491588107943052,0.00568699836730957,0.0025636602792515383,0.0,8,2,10,"{'clf__estimator__ccp_alpha': 0.0, 'clf__estimator__max_depth': 8, 'clf__estimator__min_samples_leaf': 2, 'clf__estimator__min_samples_split': 10}",0.9651702786377709,0.9760061919504645,0.965686274509804,0.9816821465428278,0.977296181630547,0.9731682146542828,0.006595872520650082,1
0.030355119705200197,0.0044789653598300465,0.00775303840637207,0.004983202970193642,0.0,8,5,2,"{'clf__estimator__ccp_alpha': 0.0, 'clf__estimator__max_depth': 8, 'clf__estimator__min_samples_leaf': 5, 'clf__estimator__min_samples_split': 2}",0.9659442724458205,0.9757481940144479,0.9607843137254902,0.9806501547987616,0.9734262125902994,0.9713106295149639,0.007085132535890795,27
0.03001861572265625,0.008736782437937707,0.0044704914093017575,0.0021480533797651334,0.0,8,5,5,"{'clf__estimator__ccp_alpha': 0.0, 'clf__estimator__max_depth': 8, 'clf__estimator__min_samples_leaf': 5, 'clf__estimator__min_samples_split': 5}",0.9659442724458205,0.9757481940144479,0.9607843137254902,0.9806501547987616,0.9734262125902994,0.9713106295149639,0.007085132535890795,27
0.026238059997558592,0.00606512952166729,0.0041977882385253905,0.00135987947934443,0.0,8,5,10,"{'clf__estimator__ccp_alpha': 0.0, 'clf__estimator__max_depth': 8, 'clf__estimator__min_samples_leaf': 5, 'clf__estimator__min_samples_split': 10}",0.9659442724458205,0.9757481940144479,0.9607843137254902,0.9806501547987616,0.9734262125902994,0.9713106295149639,0.007085132535890795,27
0.029856491088867187,0.004436448071171927,0.006074190139770508,0.0025105418461500058,0.0,12,1,2,"{'clf__estimator__ccp_alpha': 0.0, 'clf__estimator__max_depth': 12, 'clf__estimator__min_samples_leaf': 1, 'clf__estimator__min_samples_split': 2}",0.9628482972136223,0.9582043343653251,0.9600103199174407,0.9798761609907121,0.9811661506707947,0.968421052631579,0.009998343777023749,55
0.030594444274902342,0.006604619109976373,0.004529905319213867,0.0024816375527467326,0.0,12,1,5,"{'clf__estimator__ccp_alpha': 0.0, 'clf__estimator__max_depth': 12, 'clf__estimator__min_samples_leaf': 1, 'clf__estimator__min_samples_split': 5}",0.9618163054695562,0.9620743034055728,0.9636222910216719,0.9809081527347782,0.9814241486068113,0.9699690402476779,0.009164702607626888,41
0.03354048728942871,0.008457044443335443,0.005237960815429687,0.0025226002507369814,0.0,12,1,10,"{'clf__estimator__ccp_alpha': 0.0, 'clf__estimator__max_depth': 12, 'clf__estimator__min_samples_leaf': 1, 'clf__estimator__min_samples_split': 10}",0.9654282765737874,0.9731682146542828,0.9641382868937048,0.9798761609907121,0.978844169246646,0.9722910216718266,0.006554569456429476,7
0.031128454208374023,0.006684956066649586,0.0038559436798095703,0.0010956175951289963,0.0,12,2,2,"{'clf__estimator__ccp_alpha': 0.0, 'clf__estimator__max_depth': 12, 'clf__estimator__min_samples_leaf': 2, 'clf__estimator__min_samples_split': 2}",0.955108359133127,0.9674922600619196,0.9383384932920537,0.9821981424148607,0.9726522187822497,0.9631578947368421,0.015180630125286474,67
0.027388477325439455,0.00214023739351765,0.0051724910736083984,0.001887214481960467,0.0,12,2,5,"{'clf__estimator__ccp_alpha': 0.0, 'clf__estimator__max_depth': 12, 'clf__estimator__min_samples_leaf': 2, 'clf__estimator__min_samples_split': 5}",0.956656346749226,0.9674922600619196,0.9615583075335399,0.9824561403508772,0.977296181630547,0.9690918472652218,0.009590307661910387,46
0.03897523880004883,0.007439922217976906,0.00625152587890625,0.002526538277265828,0.0,12,2,10,"{'clf__estimator__ccp_alpha': 0.0, 'clf__estimator__max_depth': 12, 'clf__estimator__min_samples_leaf': 2, 'clf__estimator__min_samples_split': 10}",0.9651702786377709,0.9760061919504645,0.965686274509804,0.9816821465428278,0.977296181630547,0.9731682146542828,0.006595872520650082,1
0.030925750732421875,0.00213931146218591,0.00337066650390625,0.00011393371081603709,0.0,12,5,2,"{'clf__estimator__ccp_alpha': 0.0, 'clf__estimator__max_depth': 12, 'clf__estimator__min_samples_leaf': 5, 'clf__estimator__min_samples_split': 2}",0.9659442724458205,0.9757481940144479,0.9607843137254902,0.9806501547987616,0.9734262125902994,0.9713106295149639,0.007085132535890795,27
0.029778194427490235,0.008056161588378949,0.005861663818359375,0.002507958211587775,0.0,12,5,5,"{'clf__estimator__ccp_alpha': 0.0, 'clf__estimator__max_depth': 12, 'clf__estimator__min_samples_leaf': 5, 'clf__estimator__min_samples_split': 5}",0.9659442724458205,0.9757481940144479,0.9607843137254902,0.9806501547987616,0.9734262125902994,0.9713106295149639,0.007085132535890795,27
0.025918960571289062,0.0032088021527814227,0.004335212707519531,0.002041133069507734,0.0,12,5,10,"{'clf__estimator__ccp_alpha': 0.0, 'clf__estimator__max_depth': 12, 'clf__estimator__min_samples_leaf': 5, 'clf__estimator__min_samples_split': 10}",0.9659442724458205,0.9757481940144479,0.9607843137254902,0.9806501547987616,0.9734262125902994,0.9713106295149639,0.007085132535890795,27
0.02671680450439453,0.0025610382718550496,0.004727983474731445,0.0018174592556868619,0.001,,1,2,"{'clf__estimator__ccp_alpha': 0.001, 'clf__estimator__max_depth': None, 'clf__estimator__min_samples_leaf': 1, 'clf__estimator__min_samples_split': 2}",0.9628482972136223,0.9582043343653251,0.9600103199174407,0.9798761609907121,0.9811661506707947,0.968421052631579,0.009998343777023749,55
0.034493112564086915,0.00479840315063822,0.0033240318298339844,8.265872767125926e-05,0.001,,1,5,"{'clf__estimator__ccp_alpha': 0.001, 'clf__estimator__max_depth': None, 'clf__estimator__min_samples_leaf': 1, 'clf__estimator__min_samples_split': 5}",0.9618163054695562,0.9569143446852426,0.9636222910216719,0.9809081527347782,0.9814241486068113,0.968937048503612,0.010224793797958863,52
0.032498931884765624,0.005466247987100409,0.004103326797485351,0.001827997898361959,0.001,,1,10,"{'clf__estimator__ccp_alpha': 0.001, 'clf__estimator__max_depth': None, 'clf__estimator__min_samples_leaf': 1, 'clf__estimator__min_samples_split': 10}",0.9654282765737874,0.9731682146542828,0.9641382868937048,0.9798761609907121,0.978328173374613,0.97218782249742,0.006453868777607667,10
0.029091310501098634,0.0022127745308169666,0.003545665740966797,0.00043767206074913874,0.001,,2,2,"{'clf__estimator__ccp_alpha': 0.001, 'clf__estimator__max_depth': None, 'clf__estimator__min_samples_leaf': 2, 'clf__estimator__min_samples_split': 2}",0.955108359133127,0.9674922600619196,0.9383384932920537,0.9821981424148607,0.9726522187822497,0.9631578947368421,0.015180630125286474,67
0.029847097396850587,0.006461731275870404,0.003352975845336914,0.000213345577353517,0.001,,2,5,"{'clf__estimator__ccp_alpha': 0.001, 'clf__estimator__max_depth': None, 'clf__estimator__min_samples_leaf': 2, 'clf__estimator__min_samples_split': 5}",0.956656346749226,0.9674922600619196,0.9615583075335399,0.9824561403508772,0.977296181630547,0.9690918472652218,0.009590307661910387,46
0.03139758110046387,0.00664695351661406,0.00700531005859375,0.004656149356829017,0.001,,2,10,"{'clf__estimator__ccp_alpha': 0.001, 'clf__estimator__max_depth': None, 'clf__estimator__min_samples_leaf': 2, 'clf__estimator__min_samples_split': 10}",0.9651702786377709,0.9760061919504645,0.965686274509804,0.9816821465428278,0.977296181630547,0.9731682146542828,0.006595872520650082,1
0.04383172988891602,0.032567642913438756,0.005002832412719727,0.0026131058502186118,0.001,,5,2,"{'clf__estimator__ccp_alpha': 0.001, 'clf__estimator__max_depth': None, 'clf__estimator__min_samples_leaf': 5, 'clf__estimator__min_samples_split': 2}",0.9659442724458205,0.976780185758514,0.9602683178534572,0.9806501547987616,0.9739422084623324,0.9715170278637771,0.007410606175148089,15
