mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__estimator__ccp_alpha,param_clf__estimator__max_depth,param_clf__estimator__min_samples_leaf,param_clf__estimator__min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.024724578857421874,0.0008377078208115041,0.0034434318542480467,0.0004042788812944722,0.0,,1,2,"{'clf__estimator__ccp_alpha': 0.0, 'clf__estimator__max_depth': None, 'clf__estimator__min_samples_leaf': 1, 'clf__estimator__min_samples_split': 2}",0.9471104231166151,0.9721362229102167,0.9324045407636739,0.9796181630546956,0.9891640866873064,0.9640866873065015,0.02110378960027151,57
0.026720237731933594,0.0028091701975584047,0.0034669876098632813,0.00029443324207744346,0.0,,1,5,"{'clf__estimator__ccp_alpha': 0.0, 'clf__estimator__max_depth': None, 'clf__estimator__min_samples_leaf': 1, 'clf__estimator__min_samples_split': 5}",0.9324045407636739,0.9700722394220846,0.9277605779153766,0.9829721362229102,0.9865841073271414,0.9599587203302373,0.02504701578535566,67
0.027634572982788087,0.00374222088358222,0.0046938896179199215,0.0016011755158047726,0.0,,1,10,"{'clf__estimator__ccp_alpha': 0.0, 'clf__estimator__max_depth': None, 'clf__estimator__min_samples_leaf': 1, 'clf__estimator__min_samples_split': 10}",0.9321465428276574,0.985810113519092,0.9414344685242518,0.9809081527347782,0.987874097007224,0.9656346749226007,0.02384124293164663,51
0.02725558280944824,0.0035357113242787735,0.004376220703125,0.0019056503030424631,0.0,,2,2,"{'clf__estimator__ccp_alpha': 0.0, 'clf__estimator__max_depth': None, 'clf__estimator__min_samples_leaf': 2, 'clf__estimator__min_samples_split': 2}",0.9473684210526316,0.9832301341589266,0.9267285861713106,0.9896800825593395,0.991486068111455,0.9676986584107328,0.02600813710025345,36
0.031094455718994142,0.004802463810404424,0.004317331314086914,0.0016021435839954357,0.0,,2,5,"{'clf__estimator__ccp_alpha': 0.0, 'clf__estimator__max_depth': None, 'clf__estimator__min_samples_leaf': 2, 'clf__estimator__min_samples_split': 5}",0.9473684210526316,0.9832301341589267,0.9189886480908152,0.9917440660474717,0.9917440660474717,0.9666150670794634,0.028905718469838523,45
0.031008577346801756,0.005290255490247056,0.0043446063995361325,0.0019391263960155196,0.0,,2,10,"{'clf__estimator__ccp_alpha': 0.0, 'clf__estimator__max_depth': None, 'clf__estimator__min_samples_leaf': 2, 'clf__estimator__min_samples_split': 10}",0.9569143446852426,0.9889060887512899,0.9336945304437565,0.9907120743034056,0.9920020639834881,0.9724458204334365,0.023366353331693988,25
0.02819690704345703,0.003581408803043107,0.005550813674926758,0.0029900315061479167,0.0,,5,2,"{'clf__estimator__ccp_alpha': 0.0, 'clf__estimator__max_depth': None, 'clf__estimator__min_samples_leaf': 5, 'clf__estimator__min_samples_split': 2}",0.9672342621259031,0.9858101135190918,0.9380804953560372,0.990454076367389,0.9940660474716203,0.9751289989680083,0.02070011836232275,16
0.028828191757202148,0.005367068056617163,0.004297924041748047,0.0018927574025573745,0.0,,5,5,"{'clf__estimator__ccp_alpha': 0.0, 'clf__estimator__max_depth': None, 'clf__estimator__min_samples_leaf': 5, 'clf__estimator__min_samples_split': 5}",0.9672342621259031,0.9858101135190918,0.9380804953560372,0.990454076367389,0.9940660474716203,0.9751289989680083,0.02070011836232275,16
0.03030238151550293,0.005507341743827979,0.0033679962158203124,7.139903637534589e-05,0.0,,5,10,"{'clf__estimator__ccp_alpha': 0.0, 'clf__estimator__max_depth': None, 'clf__estimator__min_samples_leaf': 5, 'clf__estimator__min_samples_split': 10}",0.9672342621259031,0.9858101135190918,0.9380804953560372,0.990454076367389,0.9940660474716203,0.9751289989680083,0.02070011836232275,16
0.026795578002929688,0.002289424212061571,0.0033648014068603516,0.00010765415986519932,0.0,5,1,2,"{'clf__estimator__ccp_alpha': 0.0, 'clf__estimator__max_depth': 5, 'clf__estimator__min_samples_leaf': 1, 'clf__estimator__min_samples_split': 2}",0.9476264189886481,0.9610423116615068,0.9303405572755418,0.9852941176470589,0.9945820433436532,0.9637770897832818,0.023656933599181137,64
