mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__max_depth,param_clf__max_features,param_clf__min_samples_split,param_clf__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.45604805946350097,0.04455319496924863,0.0649491310119629,0.01832319918223254,,sqrt,2,300,"{'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_split': 2, 'clf__n_estimators': 300}",0.9979360165118679,0.9754901960784313,0.9855521155830753,0.9651702786377708,0.9974200206398349,0.9843137254901961,0.012674396426833247,4
0.4447787284851074,0.00576898538384585,0.0567596435546875,0.011804171954177907,,sqrt,5,300,"{'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_split': 5, 'clf__n_estimators': 300}",0.9969040247678018,0.9757481940144479,0.9860681114551084,0.9690402476780184,0.9974200206398348,0.9850361197110422,0.011290763175734051,1
0.5601547718048095,0.052242549418747,0.051659011840820314,0.013833584259359249,,0.5,2,300,"{'clf__max_depth': None, 'clf__max_features': 0.5, 'clf__min_samples_split': 2, 'clf__n_estimators': 300}",0.9979360165118679,0.9713622291021671,0.9819401444788441,0.95562435500516,0.9974200206398348,0.9808565531475748,0.016087490211526948,8
0.5389129638671875,0.007904733336321941,0.05791850090026855,0.007517250551430663,,0.5,5,300,"{'clf__max_depth': None, 'clf__max_features': 0.5, 'clf__min_samples_split': 5, 'clf__n_estimators': 300}",0.9974200206398348,0.9703302373581011,0.9814241486068112,0.9569143446852426,0.9963880288957688,0.9804953560371518,0.015487270335858696,10
0.6289436340332031,0.11297434521984162,0.08081645965576172,0.04003346255367095,8,sqrt,2,300,"{'clf__max_depth': 8, 'clf__max_features': 'sqrt', 'clf__min_samples_split': 2, 'clf__n_estimators': 300}",0.9979360165118679,0.9747162022703819,0.9860681114551084,0.9643962848297214,0.9958720330237358,0.983797729618163,0.012725759635884307,6
0.4679441452026367,0.08900401113130613,0.1777672290802002,0.06042343630014181,8,sqrt,5,300,"{'clf__max_depth': 8, 'clf__max_features': 'sqrt', 'clf__min_samples_split': 5, 'clf__n_estimators': 300}",0.9969040247678018,0.9757481940144479,0.9850361197110423,0.9690402476780186,0.9969040247678019,0.9847265221878226,0.01116555931051311,3
0.5333539485931397,0.08435783514437366,0.06453723907470703,0.022737706073341482,8,0.5,2,300,"{'clf__max_depth': 8, 'clf__max_features': 0.5, 'clf__min_samples_split': 2, 'clf__n_estimators': 300}",0.9979360165118679,0.9713622291021671,0.9819401444788441,0.9558823529411765,0.9974200206398349,0.9809081527347783,0.016006687644819363,7
0.45444660186767577,0.008242660178523821,0.0717738151550293,0.014345551708407324,8,0.5,5,300,"{'clf__max_depth': 8, 'clf__max_features': 0.5, 'clf__min_samples_split': 5, 'clf__n_estimators': 300}",0.9974200206398348,0.9703302373581011,0.9814241486068112,0.9569143446852426,0.9963880288957688,0.9804953560371518,0.015487270335858696,10
0.5228404521942138,0.05804106788096483,0.0823439598083496,0.025473847410460503,12,sqrt,2,300,"{'clf__max_depth': 12, 'clf__max_features': 'sqrt', 'clf__min_samples_split': 2, 'clf__n_estimators': 300}",0.9979360165118679,0.9754901960784313,0.9855521155830753,0.9651702786377708,0.9974200206398349,0.9843137254901961,0.012674396426833247,4
0.4796605110168457,0.06700613667793731,0.152634859085083,0.05690773807970214,12,sqrt,5,300,"{'clf__max_depth': 12, 'clf__max_features': 'sqrt', 'clf__min_samples_split': 5, 'clf__n_estimators': 300}",0.9969040247678018,0.9757481940144479,0.9860681114551084,0.9690402476780184,0.9974200206398348,0.9850361197110422,0.011290763175734051,1
0.6043112277984619,0.09530761771366981,0.10367794036865234,0.08451358113258803,12,0.5,2,300,"{'clf__max_depth': 12, 'clf__max_features': 0.5, 'clf__min_samples_split': 2, 'clf__n_estimators': 300}",0.9979360165118679,0.9713622291021671,0.9819401444788441,0.95562435500516,0.9974200206398348,0.9808565531475748,0.016087490211526948,8
0.4927046298980713,0.04477572634181488,0.034860992431640626,0.010461648512986095,12,0.5,5,300,"{'clf__max_depth': 12, 'clf__max_features': 0.5, 'clf__min_samples_split': 5, 'clf__n_estimators': 300}",0.9974200206398348,0.9703302373581011,0.9814241486068112,0.9569143446852426,0.9963880288957688,0.9804953560371518,0.015487270335858696,10
