mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__estimator__ccp_alpha,param_clf__estimator__max_depth,param_clf__estimator__min_samples_leaf,param_clf__estimator__min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.02505526542663574,0.0011447878409811703,0.003313446044921875,8.825257500939044e-05,0.0,,1,2,"{'clf__estimator__ccp_alpha': 0.0, 'clf__estimator__max_depth': None, 'clf__estimator__min_samples_leaf': 1, 'clf__estimator__min_samples_split': 2}",0.9762641898864809,0.9716202270381837,0.9816821465428277,0.9827141382868936,0.9594943240454077,0.9743550051599588,0.008432389321681838,28
0.026650762557983397,0.0031242955351400525,0.0038117408752441407,0.0007243047283975033,0.0,,1,5,"{'clf__estimator__ccp_alpha': 0.0, 'clf__estimator__max_depth': None, 'clf__estimator__min_samples_leaf': 1, 'clf__estimator__min_samples_split': 5}",0.9803921568627452,0.9703302373581012,0.9806501547987616,0.9726522187822498,0.9540763673890608,0.9716202270381837,0.009685065202991155,64
0.031681060791015625,0.0021266283144962877,0.003941011428833008,0.0009539027345815333,0.0,,1,10,"{'clf__estimator__ccp_alpha': 0.0, 'clf__estimator__max_depth': None, 'clf__estimator__min_samples_leaf': 1, 'clf__estimator__min_samples_split': 10}",0.9796181630546955,0.9698142414860682,0.9801341589267287,0.987358101135191,0.954592363261094,0.9743034055727555,0.011325609839685396,34
0.026849651336669923,0.0018465580401432243,0.004058980941772461,0.0008271479181890916,0.0,,2,2,"{'clf__estimator__ccp_alpha': 0.0, 'clf__estimator__max_depth': None, 'clf__estimator__min_samples_leaf': 2, 'clf__estimator__min_samples_split': 2}",0.9881320949432404,0.9713622291021672,0.9824561403508772,0.9927760577915377,0.9525283797729619,0.9774509803921567,0.014368053072410377,1
0.027275896072387694,0.0030996401525090356,0.003469038009643555,0.00017815655989529704,0.0,,2,5,"{'clf__estimator__ccp_alpha': 0.0, 'clf__estimator__max_depth': None, 'clf__estimator__min_samples_leaf': 2, 'clf__estimator__min_samples_split': 5}",0.9806501547987616,0.9716202270381837,0.9824561403508772,0.9832301341589267,0.958720330237358,0.9753353973168215,0.009285918829166328,13
0.02917819023132324,0.004196633146142598,0.003474998474121094,0.00028580612111413103,0.0,,2,10,"{'clf__estimator__ccp_alpha': 0.0, 'clf__estimator__max_depth': None, 'clf__estimator__min_samples_leaf': 2, 'clf__estimator__min_samples_split': 10}",0.978328173374613,0.9711042311661507,0.9806501547987616,0.987358101135191,0.9589783281733746,0.9752837977296182,0.009666353274107576,22
0.033994197845458984,0.0036771023480366045,0.003676176071166992,0.0004707655594452684,0.0,,5,2,"{'clf__estimator__ccp_alpha': 0.0, 'clf__estimator__max_depth': None, 'clf__estimator__min_samples_leaf': 5, 'clf__estimator__min_samples_split': 2}",0.9845201238390093,0.9692982456140351,0.9752321981424148,0.9842621259029929,0.9514963880288958,0.9729618163054695,0.012170722780781434,40
0.03264384269714356,0.005426759648461785,0.006920814514160156,0.005303838582431064,0.0,,5,5,"{'clf__estimator__ccp_alpha': 0.0, 'clf__estimator__max_depth': None, 'clf__estimator__min_samples_leaf': 5, 'clf__estimator__min_samples_split': 5}",0.9845201238390093,0.9692982456140351,0.9752321981424148,0.9842621259029929,0.9514963880288958,0.9729618163054695,0.012170722780781434,40
0.036074161529541016,0.006495475214214803,0.008429670333862304,0.0025520280854368525,0.0,,5,10,"{'clf__estimator__ccp_alpha': 0.0, 'clf__estimator__max_depth': None, 'clf__estimator__min_samples_leaf': 5, 'clf__estimator__min_samples_split': 10}",0.9845201238390093,0.9692982456140351,0.9752321981424148,0.9842621259029929,0.9514963880288958,0.9729618163054695,0.012170722780781434,40
0.03308172225952148,0.006261217470938065,0.003907442092895508,0.0010945045852149516,0.0,5,1,2,"{'clf__estimator__ccp_alpha': 0.0, 'clf__estimator__max_depth': 5, 'clf__estimator__min_samples_leaf': 1, 'clf__estimator__min_samples_split': 2}",0.9891640866873065,0.9695562435500515,0.9811661506707947,0.9566563467492261,0.9569143446852426,0.9706914344685244,0.01295406583371081,72
0.03034939765930176,0.004281217379723024,0.005277585983276367,0.003973760047650579,0.0,5,1,5,"{'clf__estimator__ccp_alpha': 0.0, 'clf__estimator__max_depth': 5, 'clf__estimator__min_samples_leaf': 1, 'clf__estimator__min_samples_split': 5}",0.987874097007224,0.9695562435500515,0.9806501547987617,0.9605263157894737,0.9587203302373581,0.9714654282765738,0.011307964477784963,70
0.031760025024414065,0.004974385022712033,0.0035736083984375,0.0002793184272913593,0.0,5,1,10,"{'clf__estimator__ccp_alpha': 0.0, 'clf__estimator__max_depth': 5, 'clf__estimator__min_samples_leaf': 1, 'clf__estimator__min_samples_split': 10}",0.9811661506707946,0.9695562435500515,0.9806501547987616,0.987358101135191,0.9600103199174407,0.9757481940144478,0.009738525030620093,12
0.030471181869506835,0.005328373337442372,0.004446601867675782,0.002280173319800529,0.0,5,2,2,"{'clf__estimator__ccp_alpha': 0.0, 'clf__estimator__max_depth': 5, 'clf__estimator__min_samples_leaf': 2, 'clf__estimator__min_samples_split': 2}",0.9852941176470589,0.9716202270381837,0.9806501547987617,0.990454076367389,0.9525283797729619,0.976109391124871,0.01331889200581257,10
0.02613840103149414,0.0035025416767216263,0.004410314559936524,0.002065028823744275,0.0,5,2,5,"{'clf__estimator__ccp_alpha': 0.0, 'clf__estimator__max_depth': 5, 'clf__estimator__min_samples_leaf': 2, 'clf__estimator__min_samples_split': 5}",0.98890608875129,0.9716202270381837,0.9811661506707947,0.9600103199174408,0.958720330237358,0.9720846233230134,0.011747720071926196,61
0.028220176696777344,0.0024608724487714894,0.004325342178344726,0.0019185313315501515,0.0,5,2,10,"{'clf__estimator__ccp_alpha': 0.0, 'clf__estimator__max_depth': 5, 'clf__estimator__min_samples_leaf': 2, 'clf__estimator__min_samples_split': 10}",0.9834881320949432,0.9711042311661507,0.9811661506707946,0.986842105263158,0.9589783281733746,0.9763157894736842,0.0101342955438594,8
0.033134746551513675,0.005849225191619888,0.003723430633544922,0.00043472596471549364,0.0,5,5,2,"{'clf__estimator__ccp_alpha': 0.0, 'clf__estimator__max_depth': 5, 'clf__estimator__min_samples_leaf': 5, 'clf__estimator__min_samples_split': 2}",0.9845201238390091,0.9692982456140351,0.9752321981424149,0.9850361197110423,0.9514963880288958,0.9731166150670795,0.0123175034603618,37
0.030387067794799806,0.0029642763427207017,0.004136800765991211,0.001512725756648818,0.0,5,5,5,"{'clf__estimator__ccp_alpha': 0.0, 'clf__estimator__max_depth': 5, 'clf__estimator__min_samples_leaf': 5, 'clf__estimator__min_samples_split': 5}",0.9845201238390091,0.9692982456140351,0.9752321981424149,0.9850361197110423,0.9514963880288958,0.9731166150670795,0.0123175034603618,37
0.02793111801147461,0.0031538238241949255,0.003270673751831055,9.33666638179826e-05,0.0,5,5,10,"{'clf__estimator__ccp_alpha': 0.0, 'clf__estimator__max_depth': 5, 'clf__estimator__min_samples_leaf': 5, 'clf__estimator__min_samples_split': 10}",0.9845201238390091,0.9692982456140351,0.9752321981424149,0.9850361197110423,0.9514963880288958,0.9731166150670795,0.0123175034603618,37
0.03425726890563965,0.007625260211317904,0.00431675910949707,0.0012833603230839807,0.0,8,1,2,"{'clf__estimator__ccp_alpha': 0.0, 'clf__estimator__max_depth': 8, 'clf__estimator__min_samples_leaf': 1, 'clf__estimator__min_samples_split': 2}",0.9762641898864809,0.9716202270381837,0.9816821465428277,0.9827141382868936,0.9594943240454077,0.9743550051599588,0.008432389321681838,28
0.03291769027709961,0.0019182409254784592,0.005041694641113282,0.0020257897076593283,0.0,8,1,5,"{'clf__estimator__ccp_alpha': 0.0, 'clf__estimator__max_depth': 8, 'clf__estimator__min_samples_leaf': 1, 'clf__estimator__min_samples_split': 5}",0.9803921568627452,0.9703302373581012,0.9806501547987616,0.9726522187822498,0.9540763673890608,0.9716202270381837,0.009685065202991155,64
0.03499913215637207,0.0053846571680753715,0.0069544315338134766,0.004055084342329512,0.0,8,1,10,"{'clf__estimator__ccp_alpha': 0.0, 'clf__estimator__max_depth': 8, 'clf__estimator__min_samples_leaf': 1, 'clf__estimator__min_samples_split': 10}",0.9796181630546955,0.9698142414860682,0.9801341589267287,0.987358101135191,0.954592363261094,0.9743034055727555,0.011325609839685396,34
0.0329897403717041,0.010583885319918844,0.0066604137420654295,0.002947748938605449,0.0,8,2,2,"{'clf__estimator__ccp_alpha': 0.0, 'clf__estimator__max_depth': 8, 'clf__estimator__min_samples_leaf': 2, 'clf__estimator__min_samples_split': 2}",0.9881320949432404,0.9713622291021672,0.9824561403508772,0.9927760577915377,0.9525283797729619,0.9774509803921567,0.014368053072410377,1
0.032675552368164065,0.0032813016970594045,0.004659891128540039,0.001682952372161373,0.0,8,2,5,"{'clf__estimator__ccp_alpha': 0.0, 'clf__estimator__max_depth': 8, 'clf__estimator__min_samples_leaf': 2, 'clf__estimator__min_samples_split': 5}",0.9806501547987616,0.9716202270381837,0.9824561403508772,0.9832301341589267,0.958720330237358,0.9753353973168215,0.009285918829166328,13
0.0305147647857666,0.004628222787316044,0.0049365520477294925,0.0017524640106903534,0.0,8,2,10,"{'clf__estimator__ccp_alpha': 0.0, 'clf__estimator__max_depth': 8, 'clf__estimator__min_samples_leaf': 2, 'clf__estimator__min_samples_split': 10}",0.978328173374613,0.9711042311661507,0.9806501547987616,0.987358101135191,0.9589783281733746,0.9752837977296182,0.009666353274107576,22
0.027890110015869142,0.006150432527045572,0.003308725357055664,0.00011534762806094374,0.0,8,5,2,"{'clf__estimator__ccp_alpha': 0.0, 'clf__estimator__max_depth': 8, 'clf__estimator__min_samples_leaf': 5, 'clf__estimator__min_samples_split': 2}",0.9845201238390093,0.9692982456140351,0.9752321981424148,0.9842621259029929,0.9514963880288958,0.9729618163054695,0.012170722780781434,40
0.025899457931518554,0.00314578690176276,0.004647970199584961,0.0028057201470886527,0.0,8,5,5,"{'clf__estimator__ccp_alpha': 0.0, 'clf__estimator__max_depth': 8, 'clf__estimator__min_samples_leaf': 5, 'clf__estimator__min_samples_split': 5}",0.9845201238390093,0.9692982456140351,0.9752321981424148,0.9842621259029929,0.9514963880288958,0.9729618163054695,0.012170722780781434,40
